Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['51%', '53%', '50%', '100%']  memcached=154.4%
[monitor] ['61%', '100%', '62%', '100%']  memcached=123.3%
[monitor] ['62%', '97%', '62%', '97%']  memcached=124.3%
[monitor] ['64%', '100%', '63%', '97%']  memcached=126.7%
[monitor] ['63%', '97%', '63%', '100%']  memcached=126.3%
[monitor] ['63%', '100%', '61%', '97%']  memcached=124.3%
[monitor] ['62%', '100%', '62%', '97%']  memcached=124.3%
[monitor] ['61%', '100%', '63%', '100%']  memcached=124.3%
[monitor] ['67%', '100%', '67%', '97%']  memcached=133.3%
[monitor] ['60%', '97%', '63%', '97%']  memcached=122.9%
[monitor] ['61%', '100%', '62%', '97%']  memcached=123.3%
[monitor] ['61%', '97%', '61%', '100%']  memcached=122.2%
[monitor] ['43%', '100%', '43%', '97%']  memcached=85.7%
[monitor] ['32%', '100%', '28%', '100%']  memcached=60.5%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [1, 2, 3]
[monitor] ['41%', '100%', '84%', '100%']  memcached=40.6%
[monitor] ['39%', '100%', '83%', '100%']  memcached=38.7%
[monitor] ['42%', '100%', '83%', '97%']  memcached=42.4%
[monitor] ['42%', '100%', '90%', '100%']  memcached=41.9%
[monitor] ['47%', '97%', '90%', '100%']  memcached=47.1%
[monitor] ['44%', '100%', '87%', '100%']  memcached=44.1%
[monitor] ['42%', '100%', '83%', '97%']  memcached=42.4%
[monitor] ['44%', '100%', '81%', '100%']  memcached=44.1%
[monitor] ['38%', '100%', '77%', '100%']  memcached=37.5%
[monitor] ['44%', '100%', '83%', '97%']  memcached=44.1%
[monitor] ['42%', '100%', '80%', '100%']  memcached=42.4%
[monitor] ['42%', '100%', '83%', '100%']  memcached=42.4%
[monitor] ['47%', '100%', '84%', '97%']  memcached=47.1%
[monitor] ['42%', '100%', '84%', '100%']  memcached=41.9%
[monitor] ['44%', '100%', '83%', '100%']  memcached=44.1%
[monitor] ['42%', '100%', '83%', '97%']  memcached=41.9%
[monitor] ['44%', '100%', '84%', '100%']  memcached=43.8%
[monitor] ['41%', '100%', '80%', '100%']  memcached=40.6%
[monitor] ['42%', '100%', '80%', '97%']  memcached=42.4%
[monitor] ['42%', '100%', '81%', '100%']  memcached=42.4%
[monitor] ['42%', '100%', '83%', '100%']  memcached=42.4%
[monitor] ['35%', '100%', '77%', '100%']  memcached=35.5%
[monitor] ['44%', '100%', '80%', '97%']  memcached=44.1%
[monitor] ['42%', '100%', '79%', '100%']  memcached=42.4%
[monitor] ['44%', '100%', '81%', '97%']  memcached=44.1%
[monitor] ['39%', '97%', '80%', '100%']  memcached=38.7%
[monitor] ['44%', '100%', '80%', '100%']  memcached=44.1%
[monitor] ['47%', '100%', '83%', '97%']  memcached=47.1%
[monitor] ['41%', '100%', '80%', '100%']  memcached=40.6%
[monitor] ['42%', '100%', '80%', '100%']  memcached=42.4%
[monitor] ['41%', '100%', '83%', '97%']  memcached=40.6%
[monitor] ['39%', '100%', '79%', '100%']  memcached=38.7%
[monitor] ['42%', '100%', '83%', '97%']  memcached=42.4%
[monitor] ['41%', '100%', '81%', '100%']  memcached=40.6%
[monitor] ['39%', '100%', '83%', '100%']  memcached=38.7%
[monitor] ['41%', '100%', '81%', '97%']  memcached=41.2%
[monitor] ['42%', '100%', '80%', '100%']  memcached=42.4%
[monitor] ['42%', '100%', '83%', '100%']  memcached=42.4%
[monitor] ['42%', '100%', '80%', '97%']  memcached=42.4%
[monitor] ['39%', '100%', '81%', '100%']  memcached=38.7%
[monitor] ['42%', '100%', '80%', '100%']  memcached=41.9%
[monitor] ['44%', '100%', '80%', '100%']  memcached=43.8%
[monitor] ['42%', '100%', '83%', '97%']  memcached=42.4%
[monitor] ['39%', '100%', '81%', '100%']  memcached=38.7%
[monitor] ['42%', '100%', '83%', '100%']  memcached=42.4%
[monitor] ['41%', '100%', '81%', '97%']  memcached=40.6%
[monitor] ['41%', '97%', '81%', '100%']  memcached=40.6%
[monitor] ['44%', '100%', '77%', '93%']  memcached=43.8%
[monitor] ['97%', '100%', '90%', '97%']  memcached=96.8%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['74%', '71%', '100%', '67%']  memcached=211.5%
[monitor] ['73%', '69%', '100%', '64%']  memcached=205.2%
[monitor] ['72%', '66%', '100%', '63%']  memcached=200.7%
[monitor] ['69%', '68%', '100%', '66%']  memcached=201.9%
[monitor] ['72%', '66%', '100%', '64%']  memcached=201.1%
[monitor] ['69%', '65%', '100%', '61%']  memcached=193.9%
[monitor] ['69%', '65%', '100%', '67%']  memcached=200.8%
[monitor] ['73%', '66%', '100%', '62%']  memcached=201.2%
[monitor] ['71%', '68%', '100%', '62%']  memcached=200.7%
[monitor] ['71%', '66%', '100%', '63%']  memcached=199.9%
[monitor] ['69%', '66%', '100%', '64%']  memcached=197.9%
[monitor] ['74%', '71%', '100%', '65%']  memcached=208.8%
[monitor] ['74%', '67%', '100%', '65%']  memcached=205.7%
[monitor] ['72%', '66%', '100%', '64%']  memcached=201.6%
[monitor] ['74%', '66%', '100%', '65%']  memcached=204.6%
[monitor] ['70%', '68%', '100%', '65%']  memcached=202.6%
[monitor] ['73%', '67%', '100%', '67%']  memcached=206.3%
[monitor] ['71%', '67%', '100%', '64%']  memcached=201.7%
[monitor] ['71%', '62%', '100%', '61%']  memcached=194.5%
[monitor] ['69%', '65%', '100%', '62%']  memcached=195.0%
[monitor] ['69%', '65%', '100%', '67%']  memcached=200.8%
[monitor] ['69%', '65%', '100%', '63%']  memcached=197.0%
[monitor] ['72%', '68%', '100%', '64%']  memcached=203.5%
[monitor] ['72%', '68%', '100%', '63%']  memcached=202.7%
[monitor] ['75%', '70%', '100%', '64%']  memcached=208.3%
[monitor] ['71%', '68%', '100%', '66%']  memcached=203.9%
[monitor] ['74%', '62%', '100%', '63%']  memcached=198.9%
[monitor] ['72%', '69%', '100%', '62%']  memcached=203.3%
[monitor] ['74%', '66%', '100%', '62%']  memcached=202.4%
[monitor] ['70%', '66%', '100%', '64%']  memcached=199.6%
[monitor] ['71%', '65%', '100%', '62%']  memcached=198.4%
[monitor] ['77%', '70%', '100%', '68%']  memcached=214.5%
[monitor] ['71%', '63%', '100%', '64%']  memcached=197.6%
[monitor] ['71%', '68%', '100%', '64%']  memcached=202.7%
[monitor] ['72%', '67%', '100%', '64%']  memcached=202.8%
[monitor] ['71%', '67%', '100%', '64%']  memcached=201.7%
[monitor] ['74%', '67%', '100%', '64%']  memcached=203.8%
[monitor] ['72%', '68%', '100%', '65%']  memcached=204.4%
[monitor] ['72%', '68%', '100%', '62%']  memcached=201.6%
[monitor] ['71%', '68%', '100%', '66%']  memcached=204.8%
[monitor] ['72%', '65%', '100%', '62%']  memcached=198.7%
[monitor] ['69%', '66%', '100%', '64%']  memcached=198.8%
[monitor] ['70%', '64%', '100%', '62%']  memcached=195.7%
[monitor] ['71%', '68%', '100%', '62%']  memcached=200.7%
[monitor] ['74%', '68%', '100%', '68%']  memcached=209.5%
[monitor] ['72%', '66%', '100%', '65%']  memcached=202.6%
[monitor] ['71%', '68%', '100%', '62%']  memcached=201.6%
[monitor] ['74%', '69%', '100%', '65%']  memcached=206.8%
[monitor] ['61%', '55%', '100%', '53%']  memcached=168.8%
[monitor] ['30%', '23%', '100%', '20%']  memcached=72.9%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['33%', '93%', '97%', '33%']  memcached=66.7%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [1, 2, 3]
[monitor] ['48%', '100%', '83%', '97%']  memcached=48.5%
[monitor] ['53%', '100%', '80%', '97%']  memcached=52.6%
[monitor] ['47%', '100%', '80%', '100%']  memcached=47.1%
[monitor] ['49%', '97%', '87%', '93%']  memcached=48.6%
[monitor] ['51%', '100%', '81%', '100%']  memcached=51.4%
[monitor] ['46%', '17%', '97%', '14%']  memcached=45.7%
[monitor] ['47%', '90%', '83%', '90%']  memcached=47.1%
[monitor] ['47%', '97%', '77%', '97%']  memcached=47.1%
[monitor] ['44%', '100%', '80%', '100%']  memcached=43.8%
[monitor] ['45%', '100%', '83%', '97%']  memcached=45.5%
[monitor] ['47%', '100%', '80%', '100%']  memcached=47.1%
[monitor] ['50%', '100%', '80%', '100%']  memcached=50.0%
[monitor] ['47%', '100%', '80%', '100%']  memcached=47.1%
[monitor] ['51%', '100%', '83%', '97%']  memcached=51.4%
[monitor] ['49%', '100%', '83%', '100%']  memcached=48.6%
[monitor] ['48%', '100%', '79%', '100%']  memcached=48.5%
[monitor] ['51%', '100%', '84%', '97%']  memcached=51.4%
[monitor] ['50%', '100%', '80%', '97%']  memcached=50.0%
[monitor] ['50%', '100%', '84%', '97%']  memcached=50.0%
[monitor] ['47%', '100%', '83%', '97%']  memcached=47.1%
[monitor] ['48%', '100%', '83%', '97%']  memcached=48.5%
[monitor] ['45%', '100%', '84%', '100%']  memcached=45.5%
[monitor] ['50%', '100%', '80%', '97%']  memcached=50.0%
[monitor] ['49%', '100%', '83%', '100%']  memcached=48.6%
[monitor] ['53%', '100%', '80%', '97%']  memcached=52.8%
[monitor] ['50%', '100%', '81%', '100%']  memcached=50.0%
[monitor] ['48%', '100%', '81%', '97%']  memcached=48.5%
[monitor] ['47%', '100%', '83%', '97%']  memcached=47.1%
[monitor] ['47%', '100%', '80%', '100%']  memcached=47.1%
[monitor] ['49%', '100%', '80%', '97%']  memcached=48.6%
[monitor] ['45%', '100%', '81%', '100%']  memcached=45.5%
[monitor] ['50%', '97%', '80%', '100%']  memcached=50.0%
[monitor] ['47%', '100%', '83%', '97%']  memcached=47.1%
[monitor] ['48%', '100%', '81%', '100%']  memcached=48.5%
[monitor] ['47%', '100%', '81%', '100%']  memcached=47.1%
[monitor] ['49%', '100%', '80%', '97%']  memcached=48.6%
[monitor] ['47%', '100%', '82%', '100%']  memcached=47.1%
[monitor] ['47%', '100%', '81%', '100%']  memcached=47.1%
[monitor] ['48%', '100%', '80%', '100%']  memcached=48.5%
[monitor] ['49%', '100%', '80%', '97%']  memcached=48.6%
[monitor] ['49%', '100%', '81%', '100%']  memcached=48.6%
[monitor] ['47%', '100%', '81%', '100%']  memcached=47.1%
[monitor] ['45%', '100%', '83%', '100%']  memcached=45.5%
[monitor] ['51%', '100%', '81%', '97%']  memcached=51.4%
[monitor] ['51%', '100%', '80%', '100%']  memcached=51.4%
[monitor] ['49%', '100%', '80%', '100%']  memcached=48.6%
[monitor] ['52%', '100%', '83%', '97%']  memcached=51.5%
[monitor] ['77%', '100%', '87%', '100%']  memcached=77.4%
[monitor] ['100%', '100%', '90%', '97%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '2', '3']
[streamcluster] cores updated to: [1]
[monitor] ['74%', '100%', '78%', '70%']  memcached=222.1%
[monitor] ['69%', '100%', '67%', '64%']  memcached=198.9%
[monitor] ['67%', '100%', '68%', '66%']  memcached=199.9%
[monitor] ['67%', '100%', '67%', '66%']  memcached=199.0%
[monitor] ['66%', '100%', '67%', '61%']  memcached=193.7%
[monitor] ['66%', '100%', '65%', '59%']  memcached=189.8%
[monitor] ['68%', '100%', '65%', '64%']  memcached=196.1%
[monitor] ['66%', '100%', '68%', '64%']  memcached=196.9%
[monitor] ['69%', '100%', '67%', '64%']  memcached=199.7%
[monitor] ['67%', '100%', '67%', '67%']  memcached=200.0%
[monitor] ['65%', '100%', '65%', '64%']  memcached=193.3%
[monitor] ['69%', '100%', '69%', '65%']  memcached=202.5%
[monitor] ['69%', '100%', '66%', '62%']  memcached=196.4%
[monitor] ['67%', '100%', '67%', '67%']  memcached=200.0%
[monitor] ['66%', '100%', '65%', '61%']  memcached=191.0%
[monitor] ['68%', '100%', '66%', '59%']  memcached=192.7%
[monitor] ['67%', '100%', '65%', '65%']  memcached=196.1%
[monitor] ['69%', '100%', '66%', '62%']  memcached=196.8%
[monitor] ['63%', '100%', '66%', '58%']  memcached=186.6%
[monitor] ['68%', '100%', '65%', '65%']  memcached=197.1%
[monitor] ['67%', '100%', '67%', '61%']  memcached=193.9%
[monitor] ['69%', '100%', '65%', '64%']  memcached=198.0%
[monitor] ['67%', '100%', '67%', '64%']  memcached=197.0%
[monitor] ['66%', '100%', '67%', '62%']  memcached=194.1%
[monitor] ['67%', '100%', '64%', '58%']  memcached=188.6%
[monitor] ['66%', '100%', '65%', '62%']  memcached=192.2%
[monitor] ['66%', '100%', '65%', '64%']  memcached=194.5%
[monitor] ['68%', '100%', '69%', '64%']  memcached=200.7%
[monitor] ['65%', '100%', '65%', '64%']  memcached=193.3%
[monitor] ['68%', '100%', '66%', '66%']  memcached=199.1%
[monitor] ['67%', '100%', '66%', '63%']  memcached=195.2%
[monitor] ['69%', '100%', '65%', '61%']  memcached=194.6%
[monitor] ['68%', '100%', '68%', '66%']  memcached=201.0%
[monitor] ['68%', '100%', '67%', '64%']  memcached=198.1%
[monitor] ['65%', '100%', '66%', '66%']  memcached=196.1%
[monitor] ['69%', '100%', '68%', '67%']  memcached=202.9%
[monitor] ['69%', '100%', '66%', '64%']  memcached=197.9%
[monitor] ['68%', '100%', '67%', '69%']  memcached=203.8%
[monitor] ['69%', '100%', '67%', '64%']  memcached=200.0%
[monitor] ['65%', '100%', '67%', '64%']  memcached=195.3%
[monitor] ['64%', '100%', '65%', '62%']  memcached=190.5%
[monitor] ['67%', '100%', '67%', '64%']  memcached=197.2%
[monitor] ['68%', '100%', '65%', '67%']  memcached=199.0%
[monitor] ['68%', '100%', '66%', '67%']  memcached=200.0%
[monitor] ['69%', '100%', '70%', '68%']  memcached=205.9%
[monitor] ['68%', '100%', '65%', '64%']  memcached=196.0%
[monitor] ['68%', '100%', '69%', '66%']  memcached=201.9%
[monitor] ['69%', '100%', '68%', '65%']  memcached=200.8%
[monitor] ['50%', '100%', '51%', '50%']  memcached=151.4%
[monitor] ['51%', '100%', '46%', '44%']  memcached=140.8%
[monitor] ['50%', '100%', '49%', '50%']  memcached=148.6%
[monitor] ['49%', '100%', '49%', '44%']  memcached=141.3%
[monitor] ['49%', '100%', '47%', '50%']  memcached=145.9%
[monitor] ['49%', '100%', '51%', '51%']  memcached=151.3%
[monitor] ['51%', '100%', '49%', '46%']  memcached=145.6%
[monitor] ['50%', '100%', '51%', '50%']  memcached=151.4%
[monitor] ['47%', '100%', '49%', '50%']  memcached=145.6%
[monitor] ['46%', '100%', '46%', '46%']  memcached=137.1%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['58%', '90%', '97%', '59%']  memcached=117.8%
[monitor] ['61%', '97%', '93%', '59%']  memcached=120.6%
[monitor] ['61%', '90%', '97%', '59%']  memcached=119.9%
[monitor] ['62%', '97%', '94%', '60%']  memcached=122.2%
[monitor] ['63%', '90%', '100%', '58%']  memcached=120.4%
[monitor] ['61%', '97%', '93%', '64%']  memcached=125.0%
[monitor] ['60%', '93%', '97%', '60%']  memcached=120.0%
[monitor] ['58%', '90%', '97%', '58%']  memcached=116.7%
[monitor] ['62%', '97%', '97%', '62%']  memcached=124.3%
[monitor] ['61%', '94%', '97%', '62%']  memcached=122.9%
[monitor] ['62%', '90%', '97%', '60%']  memcached=121.5%
[monitor] ['60%', '90%', '97%', '60%']  memcached=120.0%
[monitor] ['57%', '97%', '94%', '58%']  memcached=115.5%
[monitor] ['62%', '94%', '97%', '61%']  memcached=123.3%
[monitor] ['61%', '94%', '97%', '57%']  memcached=117.7%
[monitor] ['58%', '100%', '87%', '56%']  memcached=113.9%
[monitor] ['59%', '97%', '97%', '58%']  memcached=117.8%
[monitor] ['58%', '93%', '94%', '62%']  memcached=120.5%
[monitor] ['62%', '90%', '100%', '61%']  memcached=123.3%
[monitor] ['59%', '79%', '97%', '64%']  memcached=122.7%
[monitor] ['62%', '97%', '97%', '60%']  memcached=122.2%
[monitor] ['65%', '94%', '97%', '61%']  memcached=126.0%
[monitor] ['58%', '97%', '97%', '63%']  memcached=121.2%
[monitor] ['61%', '93%', '94%', '61%']  memcached=122.2%
[monitor] ['61%', '97%', '97%', '58%']  memcached=119.4%
[monitor] ['58%', '90%', '94%', '61%']  memcached=119.4%
[monitor] ['61%', '97%', '97%', '60%']  memcached=121.1%
[monitor] ['59%', '97%', '97%', '62%']  memcached=121.6%
[monitor] ['61%', '93%', '97%', '62%']  memcached=122.7%
[monitor] ['58%', '93%', '97%', '57%']  memcached=115.5%
[monitor] ['61%', '93%', '97%', '60%']  memcached=121.1%
[monitor] ['60%', '90%', '100%', '60%']  memcached=120.0%
[monitor] ['61%', '87%', '97%', '60%']  memcached=121.1%
[monitor] ['64%', '90%', '97%', '61%']  memcached=125.0%
[monitor] ['61%', '93%', '97%', '61%']  memcached=122.2%
[monitor] ['59%', '90%', '97%', '57%']  memcached=116.2%
[monitor] ['58%', '97%', '93%', '57%']  memcached=115.5%
[monitor] ['58%', '90%', '94%', '58%']  memcached=116.7%
[monitor] ['58%', '93%', '96%', '59%']  memcached=117.4%
[monitor] ['58%', '93%', '97%', '56%']  memcached=114.2%
[monitor] ['32%', '93%', '93%', '29%']  memcached=61.4%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [3, 1, 2]
[monitor] ['47%', '100%', '81%', '100%']  memcached=47.2%
[monitor] ['41%', '100%', '80%', '97%']  memcached=40.6%
[monitor] ['42%', '100%', '80%', '100%']  memcached=42.4%
[monitor] ['41%', '100%', '81%', '100%']  memcached=40.6%
[monitor] ['44%', '100%', '83%', '100%']  memcached=44.1%
[monitor] ['44%', '100%', '81%', '100%']  memcached=44.1%
[monitor] ['42%', '97%', '79%', '97%']  memcached=42.4%
[monitor] ['41%', '100%', '81%', '100%']  memcached=40.6%
[monitor] ['42%', '100%', '80%', '100%']  memcached=42.4%
[monitor] ['42%', '100%', '80%', '97%']  memcached=42.4%
[monitor] ['44%', '100%', '80%', '100%']  memcached=44.1%
[monitor] ['41%', '100%', '83%', '100%']  memcached=40.6%
[monitor] ['44%', '100%', '80%', '100%']  memcached=43.8%
[monitor] ['44%', '100%', '80%', '93%']  memcached=44.1%
[monitor] ['39%', '100%', '81%', '97%']  memcached=38.7%
[monitor] ['44%', '100%', '81%', '100%']  memcached=44.1%
[monitor] ['49%', '100%', '83%', '100%']  memcached=48.6%
[monitor] ['44%', '100%', '81%', '100%']  memcached=44.1%
[monitor] ['41%', '100%', '80%', '97%']  memcached=40.6%
[monitor] ['46%', '100%', '81%', '100%']  memcached=45.7%
[monitor] ['45%', '100%', '79%', '100%']  memcached=45.5%
[monitor] ['44%', '100%', '80%', '97%']  memcached=44.1%
[monitor] ['42%', '100%', '81%', '100%']  memcached=42.4%
[monitor] ['41%', '100%', '80%', '97%']  memcached=40.6%
[monitor] ['46%', '100%', '83%', '100%']  memcached=45.7%
[monitor] ['42%', '100%', '81%', '100%']  memcached=42.4%
[monitor] ['42%', '100%', '79%', '97%']  memcached=42.4%
[monitor] ['41%', '100%', '81%', '100%']  memcached=40.6%
[monitor] ['42%', '100%', '81%', '100%']  memcached=42.4%
[monitor] ['44%', '100%', '83%', '100%']  memcached=43.8%
[monitor] ['39%', '100%', '80%', '97%']  memcached=39.4%
[monitor] ['44%', '100%', '83%', '100%']  memcached=43.8%
[monitor] ['46%', '100%', '81%', '100%']  memcached=45.7%
[monitor] ['44%', '97%', '80%', '97%']  memcached=44.1%
[monitor] ['44%', '100%', '80%', '100%']  memcached=43.8%
[monitor] ['42%', '100%', '84%', '100%']  memcached=42.4%
[monitor] ['41%', '100%', '79%', '100%']  memcached=40.6%
[monitor] ['41%', '100%', '81%', '97%']  memcached=40.6%
[monitor] ['37%', '100%', '80%', '100%']  memcached=36.7%
[monitor] ['44%', '100%', '80%', '100%']  memcached=44.1%
[monitor] ['41%', '100%', '83%', '97%']  memcached=40.6%
[monitor] ['42%', '100%', '77%', '100%']  memcached=42.4%
[monitor] ['40%', '100%', '80%', '100%']  memcached=40.0%
[monitor] ['39%', '100%', '80%', '100%']  memcached=38.7%
[monitor] ['45%', '100%', '81%', '97%']  memcached=45.5%
[monitor] ['47%', '100%', '86%', '100%']  memcached=47.1%
[monitor] ['42%', '100%', '83%', '100%']  memcached=42.4%
[monitor] ['44%', '100%', '80%', '97%']  memcached=44.1%
[monitor] ['62%', '100%', '84%', '100%']  memcached=62.1%
[monitor] ['100%', '100%', '93%', '97%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['82%', '82%', '100%', '76%']  memcached=240.6%
[monitor] ['74%', '70%', '100%', '66%']  memcached=209.7%
[monitor] ['72%', '69%', '100%', '66%']  memcached=206.5%
[monitor] ['71%', '69%', '100%', '65%']  memcached=205.6%
[monitor] ['74%', '68%', '100%', '66%']  memcached=207.6%
[monitor] ['71%', '68%', '100%', '67%']  memcached=204.9%
[monitor] ['77%', '72%', '100%', '66%']  memcached=214.6%
[monitor] ['75%', '71%', '100%', '66%']  memcached=211.2%
[monitor] ['74%', '66%', '100%', '64%']  memcached=203.5%
[monitor] ['75%', '71%', '100%', '68%']  memcached=214.1%
[monitor] ['75%', '70%', '100%', '67%']  memcached=211.4%
[monitor] ['76%', '74%', '100%', '67%']  memcached=216.7%
[monitor] ['78%', '68%', '100%', '67%']  memcached=212.2%
[monitor] ['71%', '67%', '100%', '66%']  memcached=203.8%
[monitor] ['80%', '73%', '100%', '68%']  memcached=220.5%
[monitor] ['76%', '74%', '100%', '70%']  memcached=219.7%
[monitor] ['74%', '72%', '100%', '68%']  memcached=213.8%
[monitor] ['75%', '71%', '100%', '68%']  memcached=213.2%
[monitor] ['76%', '72%', '100%', '66%']  memcached=214.0%
[monitor] ['75%', '69%', '100%', '69%']  memcached=212.1%
[monitor] ['71%', '67%', '100%', '64%']  memcached=201.7%
[monitor] ['74%', '70%', '100%', '67%']  memcached=210.6%
[monitor] ['73%', '68%', '100%', '65%']  memcached=205.3%
[monitor] ['74%', '70%', '100%', '66%']  memcached=208.9%
[monitor] ['76%', '73%', '100%', '68%']  memcached=216.8%
[monitor] ['74%', '69%', '100%', '68%']  memcached=210.5%
[monitor] ['72%', '66%', '100%', '64%']  memcached=201.5%
[monitor] ['74%', '71%', '100%', '68%']  memcached=212.5%
[monitor] ['74%', '71%', '100%', '67%']  memcached=212.4%
[monitor] ['70%', '67%', '100%', '65%']  memcached=201.1%
[monitor] ['74%', '69%', '100%', '65%']  memcached=208.4%
[monitor] ['76%', '69%', '100%', '69%']  memcached=213.1%
[monitor] ['74%', '73%', '100%', '66%']  memcached=212.6%
[monitor] ['75%', '68%', '100%', '70%']  memcached=212.3%
[monitor] ['76%', '71%', '100%', '64%']  memcached=211.1%
[monitor] ['76%', '69%', '100%', '69%']  memcached=214.0%
[monitor] ['71%', '69%', '100%', '66%']  memcached=205.7%
[monitor] ['74%', '73%', '100%', '68%']  memcached=214.0%
[monitor] ['76%', '70%', '100%', '68%']  memcached=213.1%
[monitor] ['74%', '69%', '100%', '64%']  memcached=205.9%
[monitor] ['70%', '69%', '100%', '65%']  memcached=203.8%
[monitor] ['79%', '72%', '100%', '67%']  memcached=217.3%
[monitor] ['74%', '72%', '100%', '68%']  memcached=213.8%
[monitor] ['73%', '67%', '100%', '66%']  memcached=205.0%
[monitor] ['74%', '70%', '100%', '69%']  memcached=211.8%
[monitor] ['77%', '71%', '100%', '67%']  memcached=213.9%
[monitor] ['76%', '72%', '100%', '68%']  memcached=216.0%
[monitor] ['74%', '71%', '100%', '70%']  memcached=215.4%
[monitor] ['62%', '59%', '100%', '59%']  memcached=180.0%
[monitor] ['58%', '57%', '100%', '52%']  memcached=165.8%
[monitor] ['60%', '53%', '100%', '50%']  memcached=163.1%
[monitor] ['58%', '54%', '100%', '53%']  memcached=164.8%
[monitor] ['56%', '55%', '100%', '53%']  memcached=162.9%
[monitor] ['56%', '56%', '100%', '54%']  memcached=165.7%
[monitor] ['60%', '52%', '100%', '52%']  memcached=163.0%
[monitor] ['55%', '56%', '100%', '52%']  memcached=161.9%
[monitor] ['60%', '55%', '100%', '57%']  memcached=171.3%
[monitor] ['57%', '54%', '100%', '52%']  memcached=162.9%
[monitor] ['59%', '53%', '100%', '53%']  memcached=164.9%
[monitor] ['60%', '53%', '100%', '53%']  memcached=166.2%
[monitor] ['61%', '57%', '100%', '53%']  memcached=170.8%
[monitor] ['60%', '55%', '100%', '56%']  memcached=170.7%
[monitor] ['60%', '53%', '100%', '52%']  memcached=164.5%
[monitor] ['57%', '55%', '100%', '51%']  memcached=163.1%
[monitor] ['59%', '54%', '100%', '53%']  memcached=166.7%
[monitor] ['62%', '58%', '100%', '53%']  memcached=173.4%
[monitor] ['60%', '54%', '100%', '53%']  memcached=167.2%
[monitor] ['58%', '55%', '100%', '52%']  memcached=164.4%
[monitor] ['57%', '56%', '100%', '54%']  memcached=167.3%
[monitor] ['60%', '54%', '100%', '53%']  memcached=167.2%
[monitor] ['58%', '57%', '100%', '52%']  memcached=167.0%
[monitor] ['60%', '53%', '100%', '50%']  memcached=163.1%
[monitor] ['59%', '54%', '100%', '53%']  memcached=166.1%
[monitor] ['56%', '57%', '100%', '52%']  memcached=164.5%
[monitor] ['60%', '52%', '100%', '52%']  memcached=163.1%
[monitor] ['60%', '57%', '100%', '54%']  memcached=171.0%
[monitor] ['59%', '55%', '100%', '53%']  memcached=166.9%
[monitor] ['53%', '53%', '100%', '50%']  memcached=156.1%
[monitor] ['59%', '56%', '100%', '52%']  memcached=166.2%
[monitor] ['61%', '56%', '100%', '50%']  memcached=167.0%
[monitor] ['61%', '57%', '100%', '53%']  memcached=171.2%
[monitor] ['61%', '55%', '100%', '56%']  memcached=171.5%
[monitor] ['56%', '52%', '100%', '52%']  memcached=159.3%
[monitor] ['58%', '53%', '100%', '52%']  memcached=162.8%
[monitor] ['61%', '56%', '100%', '50%']  memcached=167.0%
[monitor] ['61%', '55%', '100%', '53%']  memcached=168.0%
[monitor] ['60%', '54%', '100%', '53%']  memcached=167.2%
[monitor] ['61%', '53%', '100%', '50%']  memcached=163.5%
[monitor] ['62%', '56%', '100%', '56%']  memcached=173.6%
[monitor] ['61%', '53%', '100%', '52%']  memcached=165.8%
[monitor] ['61%', '55%', '100%', '53%']  memcached=168.0%
[monitor] ['61%', '52%', '100%', '52%']  memcached=164.1%
[monitor] ['62%', '55%', '100%', '52%']  memcached=168.2%
[monitor] ['58%', '54%', '100%', '53%']  memcached=165.1%
[monitor] ['63%', '55%', '100%', '54%']  memcached=172.0%
[monitor] ['59%', '54%', '100%', '54%']  memcached=168.0%
[monitor] ['59%', '54%', '100%', '53%']  memcached=166.7%
[monitor] ['61%', '56%', '100%', '54%']  memcached=171.0%
[monitor] ['80%', '74%', '100%', '74%']  memcached=228.4%
[monitor] ['88%', '82%', '100%', '79%']  memcached=249.1%
[monitor] ['88%', '82%', '100%', '76%']  memcached=246.2%
[monitor] ['90%', '81%', '100%', '78%']  memcached=249.4%
[monitor] ['84%', '82%', '100%', '79%']  memcached=245.6%
[monitor] ['87%', '82%', '100%', '79%']  memcached=247.7%
[monitor] ['85%', '77%', '100%', '76%']  memcached=238.7%
[monitor] ['82%', '76%', '100%', '73%']  memcached=230.3%
[monitor] ['83%', '79%', '100%', '76%']  memcached=237.4%
[monitor] ['82%', '79%', '100%', '73%']  memcached=233.3%
[monitor] ['84%', '78%', '100%', '79%']  memcached=241.3%
[monitor] ['84%', '84%', '100%', '77%']  memcached=245.7%
[monitor] ['82%', '77%', '100%', '75%']  memcached=234.8%
