Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['60%', '64%', '57%', '100%']  memcached=181.3%
[monitor] ['76%', '100%', '78%', '76%']  memcached=231.0%
[monitor] ['76%', '100%', '81%', '76%']  memcached=233.7%
[monitor] ['76%', '100%', '76%', '74%']  memcached=226.3%
[monitor] ['74%', '100%', '73%', '74%']  memcached=221.7%
[monitor] ['74%', '100%', '75%', '74%']  memcached=223.0%
[monitor] ['76%', '100%', '78%', '76%']  memcached=231.0%
[monitor] ['76%', '100%', '79%', '76%']  memcached=230.9%
[monitor] ['23%', '100%', '23%', '26%']  memcached=72.5%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['30%', '97%', '97%', '28%']  memcached=58.4%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [3, 1, 2]
[monitor] ['57%', '100%', '81%', '97%']  memcached=56.8%
[monitor] ['56%', '100%', '82%', '100%']  memcached=55.8%
[monitor] ['59%', '100%', '80%', '97%']  memcached=58.7%
[monitor] ['57%', '100%', '83%', '100%']  memcached=56.8%
[monitor] ['58%', '100%', '80%', '100%']  memcached=57.8%
[monitor] ['58%', '100%', '77%', '97%']  memcached=57.8%
[monitor] ['60%', '100%', '83%', '100%']  memcached=60.0%
[monitor] ['59%', '100%', '79%', '97%']  memcached=59.1%
[monitor] ['58%', '100%', '79%', '100%']  memcached=57.8%
[monitor] ['58%', '100%', '77%', '100%']  memcached=57.8%
[monitor] ['58%', '100%', '80%', '97%']  memcached=57.8%
[monitor] ['57%', '100%', '83%', '100%']  memcached=56.8%
[monitor] ['59%', '100%', '80%', '97%']  memcached=58.7%
[monitor] ['59%', '100%', '80%', '100%']  memcached=59.1%
[monitor] ['71%', '100%', '87%', '97%']  memcached=71.1%
[monitor] ['100%', '100%', '93%', '97%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['85%', '91%', '100%', '88%']  memcached=263.8%
[monitor] ['75%', '74%', '100%', '72%']  memcached=221.2%
[monitor] ['76%', '75%', '100%', '72%']  memcached=223.1%
[monitor] ['74%', '74%', '100%', '72%']  memcached=220.5%
[monitor] ['74%', '73%', '100%', '72%']  memcached=219.1%
[monitor] ['74%', '77%', '100%', '71%']  memcached=222.7%
[monitor] ['76%', '76%', '100%', '74%']  memcached=227.0%
[monitor] ['74%', '74%', '100%', '70%']  memcached=218.7%
[monitor] ['75%', '74%', '100%', '72%']  memcached=221.9%
[monitor] ['73%', '74%', '100%', '72%']  memcached=219.1%
[monitor] ['75%', '74%', '100%', '73%']  memcached=222.3%
[monitor] ['74%', '74%', '100%', '73%']  memcached=221.9%
[monitor] ['74%', '76%', '100%', '69%']  memcached=219.9%
[monitor] ['74%', '75%', '100%', '72%']  memcached=221.9%
[monitor] ['76%', '76%', '100%', '72%']  memcached=224.5%
[monitor] ['71%', '71%', '100%', '69%']  memcached=210.5%
[monitor] ['70%', '70%', '100%', '69%']  memcached=209.0%
[monitor] ['68%', '68%', '100%', '66%']  memcached=201.6%
[monitor] ['70%', '70%', '100%', '67%']  memcached=206.7%
[monitor] ['68%', '70%', '100%', '68%']  memcached=206.6%
[monitor] ['71%', '69%', '100%', '66%']  memcached=206.3%
[monitor] ['70%', '70%', '100%', '68%']  memcached=208.3%
[monitor] ['68%', '71%', '100%', '68%']  memcached=207.3%
[monitor] ['71%', '68%', '100%', '66%']  memcached=204.1%
[monitor] ['71%', '70%', '100%', '68%']  memcached=208.2%
[monitor] ['69%', '71%', '100%', '67%']  memcached=206.4%
[monitor] ['70%', '70%', '100%', '68%']  memcached=208.3%
[monitor] ['70%', '71%', '100%', '68%']  memcached=208.2%
[monitor] ['69%', '69%', '100%', '65%']  memcached=203.1%
[monitor] ['71%', '69%', '100%', '69%']  memcached=209.0%
[monitor] ['69%', '71%', '100%', '67%']  memcached=207.3%
[monitor] ['67%', '63%', '100%', '62%']  memcached=191.6%
[monitor] ['59%', '59%', '100%', '56%']  memcached=173.2%
[monitor] ['58%', '60%', '100%', '56%']  memcached=174.7%
[monitor] ['59%', '57%', '100%', '56%']  memcached=171.8%
[monitor] ['60%', '60%', '100%', '54%']  memcached=172.9%
[monitor] ['60%', '60%', '100%', '58%']  memcached=178.1%
[monitor] ['60%', '59%', '100%', '56%']  memcached=175.4%
[monitor] ['57%', '60%', '100%', '57%']  memcached=173.8%
[monitor] ['61%', '60%', '100%', '56%']  memcached=176.6%
[monitor] ['60%', '60%', '100%', '57%']  memcached=176.2%
[monitor] ['60%', '60%', '100%', '54%']  memcached=173.8%
[monitor] ['60%', '57%', '100%', '56%']  memcached=172.8%
[monitor] ['59%', '60%', '100%', '57%']  memcached=176.0%
[monitor] ['58%', '60%', '100%', '55%']  memcached=172.7%
[monitor] ['60%', '60%', '100%', '57%']  memcached=176.2%
[monitor] ['59%', '59%', '100%', '55%']  memcached=172.1%
[monitor] ['61%', '60%', '100%', '56%']  memcached=176.6%
[monitor] ['64%', '66%', '100%', '64%']  memcached=194.4%
[monitor] ['66%', '64%', '100%', '62%']  memcached=192.6%
[monitor] ['64%', '67%', '100%', '65%']  memcached=196.8%
[monitor] ['69%', '67%', '100%', '65%']  memcached=200.8%
[monitor] ['65%', '66%', '100%', '62%']  memcached=192.8%
[monitor] ['67%', '65%', '100%', '63%']  memcached=195.2%
[monitor] ['64%', '67%', '100%', '64%']  memcached=196.0%
[monitor] ['66%', '65%', '100%', '63%']  memcached=194.4%
[monitor] ['65%', '65%', '100%', '63%']  memcached=193.5%
[monitor] ['66%', '66%', '100%', '65%']  memcached=196.8%
[monitor] ['65%', '64%', '100%', '61%']  memcached=190.3%
[monitor] ['63%', '66%', '100%', '63%']  memcached=192.7%
[monitor] ['65%', '63%', '100%', '62%']  memcached=190.4%
[monitor] ['67%', '67%', '100%', '64%']  memcached=198.4%
[monitor] ['68%', '66%', '100%', '62%']  memcached=196.6%
[monitor] ['64%', '67%', '100%', '65%']  memcached=196.1%
[monitor] ['66%', '67%', '100%', '63%']  memcached=195.9%
[monitor] ['72%', '72%', '100%', '70%']  memcached=215.0%
[monitor] ['72%', '74%', '100%', '70%']  memcached=215.5%
[monitor] ['73%', '72%', '100%', '72%']  memcached=217.5%
[monitor] ['71%', '76%', '100%', '69%']  memcached=215.7%
[monitor] ['72%', '72%', '100%', '72%']  memcached=216.1%
[monitor] ['74%', '74%', '100%', '70%']  memcached=218.0%
[monitor] ['72%', '71%', '100%', '71%']  memcached=214.0%
[monitor] ['71%', '74%', '100%', '70%']  memcached=214.4%
[monitor] ['74%', '75%', '100%', '72%']  memcached=221.2%
[monitor] ['72%', '72%', '100%', '70%']  memcached=214.3%
[monitor] ['72%', '72%', '100%', '70%']  memcached=215.0%
[monitor] ['70%', '70%', '100%', '70%']  memcached=210.0%
[monitor] ['75%', '74%', '100%', '71%']  memcached=220.1%
[monitor] ['72%', '72%', '100%', '69%']  memcached=212.8%
[monitor] ['72%', '71%', '100%', '70%']  memcached=212.5%
[monitor] ['72%', '74%', '100%', '70%']  memcached=216.2%
[monitor] ['47%', '49%', '100%', '49%']  memcached=144.0%
[monitor] ['17%', '17%', '100%', '14%']  memcached=48.2%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['28%', '93%', '97%', '32%']  memcached=60.5%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [3, 1, 2]
[monitor] ['60%', '100%', '83%', '97%']  memcached=60.0%
[monitor] ['59%', '100%', '80%', '100%']  memcached=58.7%
[monitor] ['59%', '100%', '81%', '100%']  memcached=58.7%
[monitor] ['57%', '100%', '82%', '97%']  memcached=56.8%
[monitor] ['58%', '100%', '81%', '100%']  memcached=57.8%
[monitor] ['57%', '100%', '83%', '100%']  memcached=56.8%
[monitor] ['59%', '100%', '80%', '100%']  memcached=59.1%
[monitor] ['57%', '100%', '79%', '97%']  memcached=56.8%
[monitor] ['59%', '97%', '79%', '100%']  memcached=58.7%
[monitor] ['58%', '100%', '81%', '97%']  memcached=57.8%
[monitor] ['57%', '100%', '79%', '100%']  memcached=56.8%
[monitor] ['60%', '100%', '79%', '100%']  memcached=59.6%
[monitor] ['59%', '100%', '81%', '97%']  memcached=59.1%
[monitor] ['58%', '100%', '79%', '100%']  memcached=58.1%
[monitor] ['97%', '100%', '87%', '97%']  memcached=96.9%
[MEMCACHED] cores updated to: ['0', '2', '3']
[streamcluster] cores updated to: [1]
[monitor] ['60%', '100%', '62%', '63%']  memcached=184.2%
[monitor] ['57%', '100%', '62%', '60%']  memcached=178.9%
[monitor] ['60%', '100%', '60%', '60%']  memcached=178.6%
[monitor] ['62%', '100%', '63%', '59%']  memcached=183.2%
[monitor] ['60%', '100%', '60%', '60%']  memcached=179.5%
[monitor] ['60%', '100%', '61%', '61%']  memcached=181.5%
[monitor] ['60%', '100%', '61%', '60%']  memcached=180.0%
[monitor] ['63%', '100%', '63%', '61%']  memcached=186.6%
[monitor] ['60%', '100%', '63%', '60%']  memcached=182.3%
[monitor] ['60%', '100%', '61%', '60%']  memcached=180.0%
[monitor] ['61%', '100%', '60%', '62%']  memcached=183.7%
[monitor] ['62%', '100%', '63%', '60%']  memcached=184.2%
[monitor] ['60%', '100%', '62%', '61%']  memcached=183.3%
[monitor] ['62%', '100%', '62%', '59%']  memcached=182.3%
[monitor] ['60%', '100%', '63%', '63%']  memcached=185.6%
[monitor] ['69%', '100%', '70%', '68%']  memcached=207.9%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.0%
[monitor] ['81%', '100%', '81%', '78%']  memcached=240.5%
[monitor] ['81%', '100%', '82%', '80%']  memcached=242.9%
[monitor] ['81%', '100%', '84%', '81%']  memcached=245.9%
[monitor] ['83%', '100%', '85%', '82%']  memcached=249.7%
[monitor] ['81%', '100%', '81%', '81%']  memcached=242.2%
[monitor] ['79%', '100%', '83%', '78%']  memcached=240.2%
[monitor] ['81%', '100%', '81%', '81%']  memcached=242.2%
[monitor] ['81%', '100%', '83%', '78%']  memcached=242.8%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.0%
[monitor] ['81%', '100%', '81%', '78%']  memcached=240.0%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.5%
[monitor] ['81%', '100%', '83%', '79%']  memcached=242.4%
[monitor] ['81%', '100%', '83%', '80%']  memcached=243.4%
[monitor] ['80%', '100%', '81%', '79%']  memcached=239.5%
[monitor] ['81%', '100%', '83%', '79%']  memcached=242.8%
[monitor] ['31%', '100%', '33%', '27%']  memcached=91.3%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [2, 1]
[monitor] ['49%', '90%', '97%', '47%']  memcached=96.1%
[monitor] ['47%', '97%', '94%', '45%']  memcached=92.1%
[monitor] ['45%', '93%', '97%', '46%']  memcached=90.9%
[monitor] ['48%', '93%', '97%', '47%']  memcached=94.9%
[monitor] ['46%', '97%', '90%', '45%']  memcached=90.9%
[monitor] ['44%', '97%', '97%', '47%']  memcached=91.8%
[monitor] ['48%', '94%', '97%', '45%']  memcached=92.2%
[monitor] ['49%', '97%', '93%', '49%']  memcached=97.4%
[monitor] ['48%', '97%', '93%', '46%']  memcached=93.7%
[monitor] ['48%', '93%', '93%', '43%']  memcached=90.7%
[monitor] ['49%', '93%', '97%', '47%']  memcached=96.0%
[monitor] ['46%', '94%', '93%', '49%']  memcached=94.9%
[monitor] ['46%', '97%', '93%', '50%']  memcached=95.9%
[monitor] ['46%', '90%', '97%', '50%']  memcached=95.9%
[monitor] ['46%', '97%', '97%', '46%']  memcached=92.3%
[monitor] ['55%', '94%', '97%', '57%']  memcached=112.8%
[monitor] ['68%', '83%', '97%', '74%']  memcached=141.9%
[monitor] ['70%', '89%', '97%', '68%']  memcached=137.5%
[monitor] ['66%', '83%', '100%', '68%']  memcached=134.1%
[monitor] ['69%', '86%', '97%', '69%']  memcached=138.5%
[monitor] ['68%', '87%', '94%', '71%']  memcached=138.9%
[monitor] ['68%', '90%', '93%', '69%']  memcached=137.5%
[monitor] ['68%', '96%', '97%', '71%']  memcached=139.7%
[monitor] ['70%', '94%', '93%', '69%']  memcached=139.2%
[monitor] ['68%', '97%', '97%', '72%']  memcached=139.3%
[monitor] ['72%', '93%', '93%', '71%']  memcached=142.5%
[monitor] ['68%', '97%', '94%', '67%']  memcached=135.0%
[monitor] ['67%', '93%', '97%', '69%']  memcached=135.7%
[monitor] ['68%', '83%', '97%', '70%']  memcached=138.3%
[monitor] ['71%', '90%', '97%', '64%']  memcached=134.8%
[monitor] ['67%', '96%', '97%', '72%']  memcached=138.5%
[monitor] ['68%', '97%', '93%', '67%']  memcached=135.0%
[monitor] ['94%', '93%', '90%', '91%']  memcached=184.5%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['83%', '85%', '100%', '85%']  memcached=253.5%
[monitor] ['83%', '82%', '100%', '81%']  memcached=246.2%
[monitor] ['85%', '86%', '100%', '81%']  memcached=252.1%
[monitor] ['88%', '88%', '100%', '83%']  memcached=259.8%
[monitor] ['86%', '88%', '100%', '86%']  memcached=259.3%
[monitor] ['83%', '85%', '100%', '81%']  memcached=249.2%
[monitor] ['85%', '86%', '100%', '83%']  memcached=254.7%
[monitor] ['86%', '85%', '100%', '81%']  memcached=251.6%
[monitor] ['83%', '86%', '100%', '81%']  memcached=249.1%
[monitor] ['83%', '86%', '100%', '81%']  memcached=249.6%
[monitor] ['86%', '85%', '100%', '81%']  memcached=251.6%
[monitor] ['85%', '86%', '100%', '83%']  memcached=254.3%
[monitor] ['84%', '86%', '100%', '83%']  memcached=252.8%
[monitor] ['83%', '85%', '100%', '81%']  memcached=248.7%
[monitor] ['83%', '86%', '100%', '81%']  memcached=249.6%
[monitor] ['86%', '83%', '100%', '81%']  memcached=250.1%
[monitor] ['85%', '85%', '100%', '83%']  memcached=253.4%
[monitor] ['88%', '88%', '100%', '85%']  memcached=261.4%
[monitor] ['88%', '91%', '100%', '83%']  memcached=262.5%
[monitor] ['83%', '83%', '100%', '81%']  memcached=247.7%
[monitor] ['83%', '85%', '100%', '81%']  memcached=248.7%
[monitor] ['86%', '86%', '100%', '83%']  memcached=254.3%
[monitor] ['88%', '88%', '100%', '84%']  memcached=259.9%
[monitor] ['88%', '88%', '100%', '83%']  memcached=259.0%
[monitor] ['89%', '88%', '100%', '85%']  memcached=261.7%
[monitor] ['86%', '86%', '100%', '84%']  memcached=255.6%
[monitor] ['83%', '86%', '100%', '80%']  memcached=249.0%
[monitor] ['83%', '85%', '100%', '83%']  memcached=251.5%
[monitor] ['88%', '88%', '100%', '83%']  memcached=259.0%
[monitor] ['85%', '85%', '100%', '83%']  memcached=253.9%
[monitor] ['86%', '86%', '100%', '84%']  memcached=255.6%
[monitor] ['83%', '85%', '100%', '81%']  memcached=249.7%
[monitor] ['78%', '79%', '100%', '73%']  memcached=230.3%
[monitor] ['74%', '74%', '100%', '74%']  memcached=223.1%
[monitor] ['72%', '76%', '100%', '72%']  memcached=220.6%
[monitor] ['76%', '74%', '100%', '72%']  memcached=223.2%
[monitor] ['74%', '76%', '100%', '73%']  memcached=223.8%
[monitor] ['79%', '76%', '100%', '74%']  memcached=229.6%
[monitor] ['74%', '74%', '100%', '71%']  memcached=219.8%
[monitor] ['75%', '76%', '100%', '72%']  memcached=223.8%
[monitor] ['76%', '78%', '100%', '74%']  memcached=226.9%
[monitor] ['74%', '74%', '100%', '72%']  memcached=219.8%
[monitor] ['74%', '76%', '100%', '74%']  memcached=223.0%
[monitor] ['75%', '76%', '100%', '71%']  memcached=221.3%
[monitor] ['74%', '74%', '100%', '73%']  memcached=221.7%
[monitor] ['76%', '76%', '100%', '72%']  memcached=224.5%
[monitor] ['75%', '75%', '100%', '72%']  memcached=222.5%
[monitor] ['74%', '76%', '100%', '74%']  memcached=224.4%
[monitor] ['69%', '68%', '100%', '65%']  memcached=202.5%
[monitor] ['43%', '44%', '100%', '37%']  memcached=124.0%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [2, 1]
[monitor] ['54%', '93%', '93%', '54%']  memcached=107.7%
[monitor] ['52%', '97%', '93%', '55%']  memcached=107.3%
[monitor] ['54%', '93%', '90%', '51%']  memcached=104.9%
[monitor] ['55%', '97%', '93%', '55%']  memcached=109.8%
[monitor] ['47%', '93%', '94%', '55%']  memcached=102.1%
[monitor] ['55%', '97%', '97%', '53%']  memcached=108.3%
[monitor] ['52%', '97%', '97%', '52%']  memcached=105.0%
[monitor] ['54%', '93%', '94%', '54%']  memcached=107.3%
[monitor] ['52%', '93%', '97%', '54%']  memcached=106.2%
[monitor] ['52%', '97%', '97%', '54%']  memcached=106.2%
[monitor] ['52%', '90%', '97%', '55%']  memcached=107.3%
[monitor] ['54%', '87%', '97%', '56%']  memcached=109.5%
[monitor] ['54%', '97%', '97%', '51%']  memcached=104.9%
[monitor] ['51%', '97%', '97%', '56%']  memcached=107.1%
[monitor] ['51%', '86%', '97%', '52%']  memcached=103.8%
[monitor] ['79%', '86%', '90%', '78%']  memcached=156.6%
[monitor] ['94%', '79%', '93%', '100%']  memcached=193.8%
[MEMCACHED] cores updated to: ['0', '2', '3']
[streamcluster] cores updated to: [1]
[monitor] ['83%', '100%', '83%', '81%']  memcached=247.2%
[monitor] ['78%', '100%', '83%', '78%']  memcached=239.0%
[monitor] ['81%', '100%', '81%', '81%']  memcached=242.2%
[monitor] ['81%', '100%', '83%', '79%']  memcached=242.4%
[monitor] ['78%', '100%', '81%', '81%']  memcached=240.0%
[monitor] ['81%', '100%', '83%', '79%']  memcached=243.4%
[monitor] ['83%', '100%', '84%', '82%']  memcached=249.0%
[monitor] ['79%', '100%', '82%', '78%']  memcached=239.7%
[monitor] ['81%', '100%', '81%', '81%']  memcached=242.7%
[monitor] ['81%', '100%', '83%', '79%']  memcached=243.4%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.4%
[monitor] ['81%', '100%', '81%', '81%']  memcached=242.7%
[monitor] ['79%', '100%', '83%', '79%']  memcached=240.8%
[monitor] ['83%', '100%', '83%', '81%']  memcached=246.7%
[monitor] ['77%', '100%', '81%', '78%']  memcached=236.4%
[monitor] ['71%', '100%', '72%', '71%']  memcached=213.6%
[monitor] ['70%', '100%', '71%', '71%']  memcached=211.5%
[monitor] ['68%', '100%', '70%', '67%']  memcached=205.0%
[monitor] ['71%', '100%', '72%', '70%']  memcached=212.5%
[monitor] ['69%', '100%', '71%', '69%']  memcached=209.0%
[monitor] ['69%', '100%', '69%', '68%']  memcached=206.6%
[monitor] ['72%', '100%', '72%', '72%']  memcached=215.4%
[monitor] ['71%', '100%', '70%', '68%']  memcached=209.0%
[monitor] ['69%', '100%', '70%', '68%']  memcached=206.7%
[monitor] ['69%', '100%', '71%', '70%']  memcached=209.8%
[monitor] ['68%', '100%', '70%', '70%']  memcached=208.1%
[monitor] ['70%', '100%', '68%', '70%']  memcached=208.3%
[monitor] ['68%', '100%', '71%', '68%']  memcached=207.2%
[monitor] ['69%', '100%', '70%', '68%']  memcached=206.5%
[monitor] ['70%', '100%', '69%', '70%']  memcached=209.2%
[monitor] ['71%', '100%', '70%', '69%']  memcached=209.8%
[monitor] ['68%', '100%', '69%', '70%']  memcached=206.7%
[monitor] ['71%', '100%', '69%', '68%']  memcached=208.1%
[monitor] ['71%', '100%', '72%', '70%']  memcached=212.5%
[monitor] ['69%', '100%', '71%', '70%']  memcached=210.0%
[monitor] ['71%', '100%', '72%', '69%']  memcached=212.5%
[monitor] ['68%', '100%', '70%', '69%']  memcached=207.5%
[monitor] ['70%', '100%', '72%', '68%']  memcached=210.0%
[monitor] ['70%', '100%', '72%', '70%']  memcached=211.8%
[monitor] ['70%', '100%', '71%', '68%']  memcached=208.2%
[monitor] ['72%', '100%', '71%', '70%']  memcached=213.6%
[monitor] ['68%', '100%', '70%', '71%']  memcached=209.0%
[monitor] ['71%', '100%', '72%', '70%']  memcached=213.2%
[monitor] ['70%', '100%', '71%', '69%']  memcached=210.7%
[monitor] ['71%', '100%', '72%', '71%']  memcached=214.0%
[monitor] ['72%', '100%', '73%', '72%']  memcached=216.8%
[monitor] ['72%', '100%', '74%', '73%']  memcached=220.0%
[monitor] ['72%', '100%', '73%', '72%']  memcached=217.5%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.5%
[monitor] ['81%', '100%', '84%', '81%']  memcached=245.4%
[monitor] ['78%', '100%', '78%', '78%']  memcached=233.9%
[monitor] ['78%', '100%', '81%', '79%']  memcached=238.4%
[monitor] ['77%', '100%', '78%', '77%']  memcached=232.2%
[monitor] ['81%', '100%', '81%', '75%']  memcached=236.1%
[monitor] ['76%', '100%', '78%', '77%']  memcached=231.6%
[monitor] ['77%', '100%', '79%', '78%']  memcached=233.6%
[monitor] ['78%', '100%', '79%', '77%']  memcached=233.6%
[monitor] ['77%', '100%', '78%', '76%']  memcached=231.0%
[monitor] ['78%', '100%', '81%', '77%']  memcached=235.3%
[monitor] ['79%', '100%', '79%', '79%']  memcached=236.8%
[monitor] ['82%', '100%', '83%', '81%']  memcached=246.0%
[monitor] ['81%', '100%', '83%', '81%']  memcached=244.4%
[monitor] ['81%', '100%', '83%', '79%']  memcached=243.4%
[monitor] ['81%', '100%', '81%', '78%']  memcached=239.5%
[monitor] ['61%', '100%', '64%', '62%']  memcached=186.5%
[monitor] ['17%', '100%', '11%', '4%']  memcached=31.2%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [2, 1]
[monitor] ['26%', '94%', '97%', '26%']  memcached=51.6%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [2, 1, 3]
[monitor] ['56%', '100%', '80%', '97%']  memcached=55.6%
[monitor] ['56%', '100%', '79%', '100%']  memcached=55.8%
[monitor] ['58%', '100%', '81%', '100%']  memcached=57.8%
[monitor] ['56%', '100%', '83%', '97%']  memcached=55.8%
[monitor] ['59%', '100%', '80%', '100%']  memcached=58.7%
[monitor] ['55%', '100%', '80%', '97%']  memcached=54.8%
[monitor] ['59%', '97%', '79%', '100%']  memcached=59.1%
[monitor] ['55%', '100%', '80%', '100%']  memcached=54.5%
[monitor] ['57%', '100%', '80%', '97%']  memcached=56.8%
[monitor] ['56%', '100%', '80%', '100%']  memcached=55.8%
[monitor] ['56%', '100%', '79%', '100%']  memcached=55.6%
[monitor] ['58%', '100%', '80%', '97%']  memcached=57.8%
[monitor] ['58%', '100%', '80%', '100%']  memcached=57.8%
[monitor] ['55%', '100%', '79%', '100%']  memcached=54.8%
[monitor] ['70%', '100%', '83%', '97%']  memcached=69.8%
[monitor] ['70%', '100%', '83%', '100%']  memcached=69.8%
[monitor] ['71%', '100%', '83%', '97%']  memcached=70.7%
[monitor] ['70%', '100%', '86%', '100%']  memcached=70.5%
[monitor] ['70%', '100%', '83%', '97%']  memcached=69.8%
[monitor] ['69%', '100%', '83%', '100%']  memcached=69.0%
[monitor] ['70%', '100%', '86%', '97%']  memcached=69.8%
[monitor] ['70%', '100%', '83%', '100%']  memcached=70.5%
[monitor] ['70%', '100%', '83%', '97%']  memcached=69.8%
[monitor] ['71%', '100%', '83%', '100%']  memcached=71.4%
[monitor] ['70%', '100%', '83%', '97%']  memcached=69.8%
[monitor] ['71%', '100%', '83%', '97%']  memcached=71.4%
[monitor] ['69%', '100%', '86%', '100%']  memcached=69.0%
[monitor] ['70%', '100%', '84%', '97%']  memcached=70.5%
[monitor] ['71%', '100%', '83%', '100%']  memcached=70.7%
[monitor] ['70%', '100%', '83%', '97%']  memcached=70.5%
[monitor] ['75%', '100%', '86%', '97%']  memcached=75.0%
[monitor] ['91%', '100%', '86%', '97%']  memcached=90.6%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['60%', '60%', '100%', '56%']  memcached=175.1%
[monitor] ['63%', '62%', '100%', '60%']  memcached=185.2%
[monitor] ['60%', '60%', '100%', '60%']  memcached=179.5%
[monitor] ['62%', '61%', '100%', '59%']  memcached=181.4%
[monitor] ['59%', '59%', '100%', '56%']  memcached=173.2%
[monitor] ['60%', '60%', '100%', '59%']  memcached=178.5%
[monitor] ['60%', '61%', '100%', '56%']  memcached=177.0%
[monitor] ['62%', '62%', '100%', '60%']  memcached=183.8%
[monitor] ['60%', '60%', '100%', '58%']  memcached=179.1%
[monitor] ['60%', '61%', '100%', '57%']  memcached=178.9%
[monitor] ['62%', '60%', '100%', '60%']  memcached=182.8%
[monitor] ['61%', '63%', '100%', '59%']  memcached=182.3%
[monitor] ['60%', '62%', '100%', '60%']  memcached=181.0%
[monitor] ['62%', '60%', '100%', '58%']  memcached=180.5%
[monitor] ['62%', '62%', '100%', '60%']  memcached=183.3%
[monitor] ['50%', '50%', '100%', '46%']  memcached=145.9%
[monitor] ['44%', '49%', '100%', '42%']  memcached=134.9%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [2, 1]
[monitor] ['59%', '93%', '86%', '60%']  memcached=119.0%
[monitor] ['59%', '100%', '23%', '54%']  memcached=112.7%
[monitor] ['58%', '87%', '93%', '61%']  memcached=119.5%
[monitor] ['59%', '86%', '97%', '57%']  memcached=116.0%
[monitor] ['55%', '100%', '94%', '58%']  memcached=113.1%
[monitor] ['56%', '93%', '93%', '56%']  memcached=112.2%
[monitor] ['55%', '86%', '100%', '58%']  memcached=112.9%
[monitor] ['59%', '90%', '97%', '56%']  memcached=114.6%
[monitor] ['56%', '100%', '93%', '57%']  memcached=113.0%
[monitor] ['56%', '93%', '97%', '58%']  memcached=114.2%
[monitor] ['58%', '97%', '90%', '56%']  memcached=114.2%
[monitor] ['58%', '87%', '97%', '57%']  memcached=115.3%
[monitor] ['59%', '86%', '97%', '57%']  memcached=115.7%
[monitor] ['55%', '87%', '97%', '56%']  memcached=111.1%
[monitor] ['59%', '89%', '97%', '60%']  memcached=118.1%
[monitor] ['64%', '86%', '97%', '64%']  memcached=128.6%
[monitor] ['66%', '87%', '97%', '66%']  memcached=131.7%
[monitor] ['67%', '100%', '97%', '67%']  memcached=134.1%
[monitor] ['67%', '86%', '100%', '66%']  memcached=133.3%
[monitor] ['66%', '93%', '97%', '66%']  memcached=131.7%
[monitor] ['66%', '90%', '97%', '67%']  memcached=132.5%
[monitor] ['67%', '93%', '100%', '67%']  memcached=133.3%
[monitor] ['67%', '97%', '97%', '64%']  memcached=131.7%
[monitor] ['66%', '97%', '90%', '66%']  memcached=131.7%
[monitor] ['67%', '93%', '93%', '66%']  memcached=132.5%
[monitor] ['66%', '93%', '97%', '64%']  memcached=130.1%
[monitor] ['67%', '97%', '97%', '67%']  memcached=134.1%
[monitor] ['61%', '79%', '100%', '64%']  memcached=125.3%
[monitor] ['67%', '97%', '97%', '62%']  memcached=129.2%
[monitor] ['62%', '90%', '97%', '63%']  memcached=124.7%
[monitor] ['64%', '86%', '93%', '63%']  memcached=127.7%
[monitor] ['69%', '90%', '97%', '71%']  memcached=140.0%
[monitor] ['77%', '87%', '100%', '74%']  memcached=151.3%
[monitor] ['71%', '86%', '97%', '78%']  memcached=149.4%
[monitor] ['74%', '93%', '100%', '76%']  memcached=150.0%
[monitor] ['74%', '93%', '97%', '75%']  memcached=148.7%
[monitor] ['74%', '90%', '100%', '73%']  memcached=147.3%
[monitor] ['74%', '97%', '93%', '77%']  memcached=150.6%
[monitor] ['72%', '83%', '100%', '76%']  memcached=148.8%
[monitor] ['74%', '89%', '93%', '76%']  memcached=149.4%
[monitor] ['74%', '83%', '97%', '74%']  memcached=148.0%
