Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['0%', '0%', '0%', '100%']  memcached=0.0%
[monitor] ['20%', '100%', '77%', '100%']  memcached=20.0%
[monitor] ['23%', '97%', '80%', '100%']  memcached=23.3%
[monitor] ['26%', '100%', '77%', '100%']  memcached=25.8%
[monitor] ['14%', '100%', '77%', '100%']  memcached=14.3%
[monitor] ['23%', '100%', '80%', '100%']  memcached=22.6%
[monitor] ['17%', '97%', '80%', '100%']  memcached=17.2%
[monitor] ['23%', '100%', '80%', '100%']  memcached=23.3%
[monitor] ['20%', '100%', '77%', '100%']  memcached=20.0%
[monitor] ['18%', '97%', '83%', '100%']  memcached=17.9%
[monitor] ['23%', '24%', '90%', '18%']  memcached=22.6%
[monitor] ['17%', '100%', '77%', '94%']  memcached=17.2%
[monitor] ['25%', '97%', '77%', '100%']  memcached=25.0%
[monitor] ['18%', '100%', '80%', '100%']  memcached=17.9%
[monitor] ['34%', '97%', '83%', '100%']  memcached=34.4%
[monitor] ['86%', '97%', '90%', '100%']  memcached=85.7%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['59%', '97%', '97%', '58%']  memcached=116.4%
[monitor] ['60%', '90%', '97%', '64%']  memcached=123.9%
[monitor] ['62%', '93%', '100%', '66%']  memcached=127.6%
[monitor] ['58%', '90%', '97%', '60%']  memcached=118.3%
[monitor] ['63%', '94%', '97%', '68%']  memcached=130.4%
[monitor] ['62%', '87%', '100%', '65%']  memcached=126.5%
[monitor] ['64%', '97%', '97%', '66%']  memcached=129.6%
[monitor] ['63%', '93%', '97%', '63%']  memcached=125.7%
[monitor] ['61%', '90%', '97%', '71%']  memcached=132.0%
[monitor] ['62%', '97%', '93%', '69%']  memcached=130.3%
[monitor] ['64%', '93%', '97%', '67%']  memcached=130.6%
[monitor] ['62%', '93%', '100%', '67%']  memcached=128.4%
[monitor] ['67%', '94%', '100%', '64%']  memcached=130.6%
[monitor] ['59%', '93%', '97%', '64%']  memcached=122.7%
[monitor] ['63%', '90%', '97%', '69%']  memcached=131.4%
[monitor] ['59%', '93%', '94%', '64%']  memcached=122.7%
[monitor] ['61%', '93%', '97%', '64%']  memcached=125.0%
[monitor] ['62%', '87%', '100%', '66%']  memcached=128.0%
[monitor] ['63%', '90%', '97%', '63%']  memcached=125.7%
[monitor] ['62%', '87%', '97%', '67%']  memcached=128.4%
[monitor] ['64%', '93%', '100%', '64%']  memcached=127.5%
[monitor] ['64%', '93%', '94%', '64%']  memcached=127.8%
[monitor] ['63%', '94%', '96%', '65%']  memcached=127.6%
[monitor] ['60%', '97%', '93%', '62%']  memcached=122.2%
[monitor] ['59%', '97%', '97%', '64%']  memcached=122.7%
[monitor] ['62%', '94%', '97%', '62%']  memcached=123.5%
[monitor] ['61%', '93%', '97%', '64%']  memcached=125.0%
[monitor] ['60%', '93%', '97%', '62%']  memcached=122.2%
[monitor] ['59%', '90%', '97%', '63%']  memcached=121.7%
[monitor] ['57%', '93%', '97%', '59%']  memcached=116.6%
[monitor] ['61%', '93%', '97%', '67%']  memcached=127.8%
[monitor] ['62%', '90%', '97%', '68%']  memcached=129.4%
[monitor] ['62%', '87%', '100%', '67%']  memcached=128.4%
[monitor] ['61%', '93%', '97%', '66%']  memcached=126.8%
[monitor] ['62%', '93%', '100%', '65%']  memcached=126.6%
[monitor] ['60%', '97%', '97%', '66%']  memcached=125.7%
[monitor] ['57%', '90%', '97%', '60%']  memcached=117.1%
[monitor] ['60%', '97%', '97%', '63%']  memcached=122.9%
[monitor] ['61%', '96%', '97%', '62%']  memcached=123.3%
[monitor] ['63%', '94%', '97%', '61%']  memcached=123.5%
[monitor] ['59%', '97%', '93%', '66%']  memcached=124.6%
[monitor] ['61%', '93%', '100%', '63%']  memcached=124.0%
[monitor] ['62%', '93%', '94%', '64%']  memcached=125.4%
[monitor] ['61%', '90%', '97%', '66%']  memcached=126.3%
[monitor] ['63%', '93%', '97%', '67%']  memcached=129.5%
[monitor] ['62%', '93%', '100%', '61%']  memcached=122.4%
[monitor] ['62%', '90%', '100%', '65%']  memcached=126.5%
[monitor] ['58%', '97%', '94%', '61%']  memcached=118.7%
[monitor] ['49%', '97%', '97%', '54%']  memcached=102.9%
[monitor] ['26%', '97%', '97%', '27%']  memcached=52.5%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [3, 1, 2]
[monitor] ['33%', '93%', '80%', '100%']  memcached=33.3%
[monitor] ['31%', '97%', '83%', '100%']  memcached=31.0%
[monitor] ['39%', '100%', '79%', '100%']  memcached=38.7%
[monitor] ['39%', '97%', '83%', '100%']  memcached=38.7%
[monitor] ['35%', '97%', '83%', '100%']  memcached=35.5%
[monitor] ['39%', '100%', '83%', '100%']  memcached=38.7%
[monitor] ['39%', '97%', '83%', '100%']  memcached=39.4%
[monitor] ['34%', '100%', '83%', '100%']  memcached=34.5%
[monitor] ['39%', '97%', '80%', '100%']  memcached=38.7%
[monitor] ['39%', '97%', '83%', '100%']  memcached=38.7%
[monitor] ['38%', '97%', '80%', '100%']  memcached=37.5%
[monitor] ['38%', '97%', '80%', '100%']  memcached=37.5%
[monitor] ['37%', '97%', '83%', '100%']  memcached=36.7%
[monitor] ['43%', '97%', '81%', '100%']  memcached=42.9%
[monitor] ['40%', '97%', '81%', '100%']  memcached=40.0%
[monitor] ['38%', '100%', '82%', '100%']  memcached=37.5%
[monitor] ['34%', '100%', '80%', '97%']  memcached=34.5%
[monitor] ['42%', '100%', '81%', '100%']  memcached=42.4%
[monitor] ['33%', '100%', '79%', '100%']  memcached=33.3%
[monitor] ['35%', '100%', '83%', '100%']  memcached=35.5%
[monitor] ['42%', '97%', '84%', '100%']  memcached=41.9%
[monitor] ['38%', '100%', '83%', '100%']  memcached=37.5%
[monitor] ['42%', '97%', '81%', '100%']  memcached=42.4%
[monitor] ['33%', '97%', '83%', '100%']  memcached=33.3%
[monitor] ['37%', '100%', '80%', '100%']  memcached=36.7%
[monitor] ['40%', '97%', '83%', '100%']  memcached=40.0%
[monitor] ['38%', '100%', '83%', '100%']  memcached=37.5%
[monitor] ['41%', '97%', '80%', '100%']  memcached=40.6%
[monitor] ['38%', '100%', '84%', '100%']  memcached=37.5%
[monitor] ['40%', '97%', '83%', '100%']  memcached=40.0%
[monitor] ['34%', '100%', '83%', '100%']  memcached=34.5%
[monitor] ['37%', '97%', '81%', '100%']  memcached=36.7%
[monitor] ['39%', '100%', '83%', '100%']  memcached=39.4%
[monitor] ['34%', '97%', '83%', '100%']  memcached=34.5%
[monitor] ['39%', '100%', '81%', '100%']  memcached=39.4%
[monitor] ['37%', '97%', '83%', '100%']  memcached=36.7%
[monitor] ['34%', '100%', '81%', '97%']  memcached=34.5%
[monitor] ['38%', '97%', '83%', '100%']  memcached=37.5%
[monitor] ['41%', '100%', '81%', '100%']  memcached=40.6%
[monitor] ['39%', '100%', '83%', '100%']  memcached=38.7%
[monitor] ['42%', '97%', '79%', '100%']  memcached=42.4%
[monitor] ['39%', '100%', '83%', '100%']  memcached=38.7%
[monitor] ['39%', '97%', '84%', '100%']  memcached=38.7%
[monitor] ['39%', '100%', '83%', '100%']  memcached=38.7%
[monitor] ['42%', '100%', '83%', '100%']  memcached=42.4%
[monitor] ['41%', '97%', '83%', '100%']  memcached=40.6%
[monitor] ['37%', '100%', '84%', '100%']  memcached=36.7%
[monitor] ['45%', '100%', '83%', '100%']  memcached=45.5%
[monitor] ['77%', '97%', '93%', '100%']  memcached=76.7%
[monitor] ['100%', '94%', '97%', '97%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '2']
[streamcluster] cores updated to: [3]
[monitor] ['69%', '76%', '79%', '100%']  memcached=223.9%
[monitor] ['59%', '68%', '70%', '100%']  memcached=196.7%
[monitor] ['66%', '68%', '71%', '100%']  memcached=204.8%
[monitor] ['65%', '71%', '71%', '100%']  memcached=207.6%
[monitor] ['62%', '69%', '72%', '100%']  memcached=202.6%
[monitor] ['65%', '70%', '70%', '100%']  memcached=204.1%
[monitor] ['62%', '68%', '71%', '100%']  memcached=200.0%
[monitor] ['64%', '69%', '74%', '100%']  memcached=205.7%
[monitor] ['66%', '71%', '74%', '100%']  memcached=210.5%
[monitor] ['62%', '71%', '71%', '100%']  memcached=203.8%
[monitor] ['65%', '71%', '72%', '100%']  memcached=208.4%
[monitor] ['62%', '67%', '70%', '100%']  memcached=198.9%
[monitor] ['63%', '68%', '71%', '100%']  memcached=201.1%
[monitor] ['66%', '68%', '70%', '100%']  memcached=203.1%
[monitor] ['61%', '71%', '74%', '100%']  memcached=206.2%
[monitor] ['62%', '69%', '71%', '100%']  memcached=201.8%
[monitor] ['62%', '68%', '74%', '100%']  memcached=203.7%
[monitor] ['62%', '65%', '69%', '100%']  memcached=195.9%
[monitor] ['63%', '68%', '69%', '100%']  memcached=199.3%
[monitor] ['64%', '68%', '72%', '100%']  memcached=203.5%
[monitor] ['62%', '69%', '71%', '100%']  memcached=201.8%
[monitor] ['66%', '71%', '71%', '100%']  memcached=207.7%
[monitor] ['61%', '67%', '71%', '100%']  memcached=197.9%
[monitor] ['62%', '68%', '71%', '100%']  memcached=200.8%
[monitor] ['64%', '67%', '70%', '100%']  memcached=200.0%
[monitor] ['62%', '68%', '72%', '100%']  memcached=201.6%
[monitor] ['63%', '66%', '71%', '100%']  memcached=199.2%
[monitor] ['64%', '68%', '71%', '100%']  memcached=202.7%
[monitor] ['65%', '68%', '70%', '100%']  memcached=202.1%
[monitor] ['62%', '69%', '72%', '100%']  memcached=203.4%
[monitor] ['66%', '69%', '74%', '100%']  memcached=208.6%
[monitor] ['61%', '71%', '71%', '100%']  memcached=202.6%
[monitor] ['66%', '68%', '71%', '100%']  memcached=203.9%
[monitor] ['61%', '69%', '74%', '100%']  memcached=203.6%
[monitor] ['64%', '67%', '71%', '100%']  memcached=200.9%
[monitor] ['63%', '65%', '71%', '100%']  memcached=198.0%
[monitor] ['62%', '70%', '71%', '100%']  memcached=204.2%
[monitor] ['64%', '69%', '72%', '100%']  memcached=204.3%
[monitor] ['65%', '69%', '71%', '100%']  memcached=204.9%
[monitor] ['59%', '69%', '71%', '100%']  memcached=199.4%
[monitor] ['64%', '69%', '74%', '100%']  memcached=206.7%
[monitor] ['62%', '66%', '70%', '100%']  memcached=197.2%
[monitor] ['65%', '66%', '70%', '100%']  memcached=200.6%
[monitor] ['61%', '69%', '71%', '100%']  memcached=200.6%
[monitor] ['62%', '65%', '71%', '100%']  memcached=197.9%
[monitor] ['62%', '69%', '69%', '100%']  memcached=199.8%
[monitor] ['64%', '68%', '71%', '100%']  memcached=201.9%
[monitor] ['60%', '66%', '67%', '100%']  memcached=192.4%
[monitor] ['23%', '23%', '25%', '100%']  memcached=70.2%
[MEMCACHED] cores updated to: ['0', '2']
[streamcluster] cores updated to: [3, 1]
[monitor] ['31%', '100%', '26%', '100%']  memcached=57.1%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [3, 1, 2]
[monitor] ['44%', '100%', '83%', '97%']  memcached=43.8%
[monitor] ['44%', '100%', '83%', '100%']  memcached=43.8%
[monitor] ['45%', '97%', '81%', '100%']  memcached=45.5%
[monitor] ['41%', '100%', '83%', '100%']  memcached=40.6%
[monitor] ['45%', '97%', '83%', '100%']  memcached=45.5%
[monitor] ['41%', '100%', '81%', '100%']  memcached=40.6%
[monitor] ['45%', '100%', '83%', '100%']  memcached=45.5%
[monitor] ['47%', '97%', '83%', '100%']  memcached=47.1%
[monitor] ['40%', '100%', '83%', '100%']  memcached=40.0%
[monitor] ['44%', '97%', '80%', '100%']  memcached=43.8%
[monitor] ['44%', '100%', '81%', '100%']  memcached=43.8%
[monitor] ['44%', '97%', '83%', '100%']  memcached=43.8%
[monitor] ['41%', '100%', '81%', '100%']  memcached=40.6%
[monitor] ['48%', '97%', '83%', '100%']  memcached=48.5%
[monitor] ['44%', '100%', '80%', '100%']  memcached=43.8%
[monitor] ['44%', '97%', '80%', '100%']  memcached=43.8%
[monitor] ['47%', '100%', '83%', '100%']  memcached=46.9%
[monitor] ['44%', '97%', '77%', '100%']  memcached=44.1%
[monitor] ['47%', '100%', '83%', '100%']  memcached=47.1%
[monitor] ['42%', '97%', '80%', '100%']  memcached=41.9%
[monitor] ['42%', '100%', '83%', '100%']  memcached=41.9%
[monitor] ['44%', '97%', '80%', '100%']  memcached=43.8%
[monitor] ['42%', '100%', '80%', '100%']  memcached=42.4%
[monitor] ['44%', '97%', '79%', '100%']  memcached=43.8%
[monitor] ['45%', '93%', '87%', '97%']  memcached=45.2%
[monitor] ['49%', '97%', '83%', '100%']  memcached=48.6%
[monitor] ['45%', '100%', '83%', '100%']  memcached=45.5%
[monitor] ['42%', '97%', '80%', '100%']  memcached=41.9%
[monitor] ['45%', '100%', '84%', '100%']  memcached=45.5%
[monitor] ['45%', '97%', '83%', '100%']  memcached=45.5%
[monitor] ['41%', '100%', '80%', '100%']  memcached=40.6%
[monitor] ['49%', '97%', '83%', '100%']  memcached=48.6%
[monitor] ['39%', '100%', '80%', '100%']  memcached=38.7%
[monitor] ['45%', '100%', '83%', '100%']  memcached=45.5%
[monitor] ['42%', '97%', '83%', '100%']  memcached=42.4%
[monitor] ['45%', '100%', '81%', '100%']  memcached=45.5%
[monitor] ['42%', '100%', '83%', '100%']  memcached=41.9%
[monitor] ['42%', '97%', '83%', '100%']  memcached=41.9%
[monitor] ['44%', '100%', '83%', '100%']  memcached=43.8%
[monitor] ['46%', '100%', '81%', '100%']  memcached=45.7%
[monitor] ['40%', '97%', '83%', '100%']  memcached=40.0%
[monitor] ['45%', '100%', '80%', '100%']  memcached=45.5%
[monitor] ['44%', '97%', '83%', '100%']  memcached=43.8%
[monitor] ['42%', '100%', '79%', '100%']  memcached=41.9%
[monitor] ['42%', '73%', '87%', '73%']  memcached=42.4%
[monitor] ['41%', '45%', '87%', '38%']  memcached=40.6%
[monitor] ['41%', '93%', '80%', '97%']  memcached=40.6%
[monitor] ['73%', '97%', '87%', '100%']  memcached=73.3%
[monitor] ['100%', '93%', '93%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['69%', '70%', '100%', '71%']  memcached=209.7%
[monitor] ['62%', '64%', '100%', '66%']  memcached=191.9%
[monitor] ['65%', '65%', '100%', '69%']  memcached=198.0%
[monitor] ['67%', '66%', '100%', '69%']  memcached=201.0%
[monitor] ['62%', '65%', '100%', '68%']  memcached=194.0%
[monitor] ['65%', '68%', '100%', '69%']  memcached=200.9%
[monitor] ['59%', '59%', '100%', '67%']  memcached=185.4%
[monitor] ['65%', '68%', '100%', '67%']  memcached=198.9%
[monitor] ['64%', '66%', '100%', '67%']  memcached=196.0%
[monitor] ['65%', '65%', '100%', '69%']  memcached=198.0%
[monitor] ['65%', '68%', '100%', '70%']  memcached=202.0%
[monitor] ['62%', '59%', '100%', '63%']  memcached=184.0%
[monitor] ['66%', '66%', '100%', '67%']  memcached=198.1%
[monitor] ['64%', '64%', '100%', '68%']  memcached=194.9%
[monitor] ['60%', '61%', '100%', '67%']  memcached=187.3%
[monitor] ['62%', '63%', '100%', '66%']  memcached=190.3%
[monitor] ['58%', '63%', '100%', '67%']  memcached=187.1%
[monitor] ['65%', '64%', '100%', '65%']  memcached=193.0%
[monitor] ['62%', '62%', '100%', '67%']  memcached=190.2%
[monitor] ['62%', '64%', '100%', '68%']  memcached=193.2%
[monitor] ['60%', '64%', '100%', '66%']  memcached=189.6%
[monitor] ['63%', '61%', '100%', '69%']  memcached=192.0%
[monitor] ['62%', '64%', '100%', '66%']  memcached=191.2%
[monitor] ['62%', '62%', '100%', '66%']  memcached=189.2%
[monitor] ['62%', '64%', '100%', '69%']  memcached=194.7%
[monitor] ['65%', '66%', '100%', '68%']  memcached=198.1%
[monitor] ['60%', '63%', '100%', '66%']  memcached=188.6%
[monitor] ['62%', '66%', '100%', '66%']  memcached=193.9%
[monitor] ['65%', '63%', '100%', '69%']  memcached=196.3%
[monitor] ['64%', '66%', '100%', '67%']  memcached=196.3%
[monitor] ['65%', '63%', '100%', '67%']  memcached=194.2%
[monitor] ['65%', '66%', '100%', '69%']  memcached=199.0%
[monitor] ['60%', '63%', '100%', '64%']  memcached=186.7%
[monitor] ['62%', '67%', '100%', '67%']  memcached=195.1%
[monitor] ['61%', '61%', '100%', '68%']  memcached=188.8%
[monitor] ['59%', '62%', '100%', '66%']  memcached=186.9%
[monitor] ['64%', '68%', '100%', '66%']  memcached=197.2%
[monitor] ['63%', '63%', '100%', '67%']  memcached=192.4%
[monitor] ['58%', '62%', '100%', '67%']  memcached=186.0%
[monitor] ['64%', '67%', '100%', '67%']  memcached=197.0%
[monitor] ['64%', '65%', '100%', '69%']  memcached=198.0%
[monitor] ['62%', '65%', '100%', '67%']  memcached=193.1%
[monitor] ['62%', '63%', '100%', '66%']  memcached=190.3%
[monitor] ['66%', '64%', '100%', '69%']  memcached=198.8%
[monitor] ['60%', '66%', '100%', '69%']  memcached=195.0%
[monitor] ['64%', '64%', '100%', '67%']  memcached=194.4%
[monitor] ['64%', '65%', '100%', '66%']  memcached=194.5%
[monitor] ['62%', '64%', '100%', '68%']  memcached=193.6%
[monitor] ['49%', '51%', '100%', '50%']  memcached=150.0%
[monitor] ['44%', '47%', '100%', '50%']  memcached=141.3%
[monitor] ['47%', '46%', '100%', '51%']  memcached=144.2%
[monitor] ['46%', '49%', '100%', '49%']  memcached=142.9%
[monitor] ['50%', '50%', '100%', '51%']  memcached=151.4%
[monitor] ['42%', '46%', '100%', '47%']  memcached=135.4%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['56%', '93%', '93%', '58%']  memcached=113.9%
[monitor] ['53%', '97%', '97%', '59%']  memcached=112.4%
[monitor] ['57%', '90%', '97%', '56%']  memcached=112.7%
[monitor] ['56%', '90%', '97%', '59%']  memcached=115.3%
[monitor] ['59%', '84%', '97%', '62%']  memcached=121.6%
[monitor] ['63%', '97%', '97%', '59%']  memcached=122.3%
[monitor] ['60%', '97%', '97%', '61%']  memcached=121.1%
[monitor] ['59%', '90%', '97%', '62%']  memcached=121.6%
[monitor] ['57%', '93%', '94%', '59%']  memcached=116.6%
[monitor] ['58%', '100%', '97%', '58%']  memcached=116.7%
[monitor] ['66%', '93%', '97%', '61%']  memcached=126.8%
[monitor] ['58%', '93%', '97%', '61%']  memcached=118.7%
[monitor] ['57%', '93%', '100%', '61%']  memcached=117.3%
[monitor] ['55%', '90%', '97%', '58%']  memcached=112.9%
[monitor] ['59%', '90%', '100%', '62%']  memcached=121.6%
[monitor] ['62%', '97%', '93%', '61%']  memcached=122.9%
[monitor] ['56%', '97%', '94%', '61%']  memcached=116.7%
[monitor] ['61%', '90%', '97%', '64%']  memcached=125.2%
[monitor] ['58%', '93%', '97%', '61%']  memcached=119.0%
[monitor] ['56%', '94%', '97%', '56%']  memcached=111.4%
[monitor] ['54%', '97%', '93%', '59%']  memcached=113.7%
[monitor] ['61%', '90%', '97%', '62%']  memcached=122.7%
[monitor] ['59%', '87%', '100%', '61%']  memcached=119.9%
[monitor] ['50%', '93%', '94%', '58%']  memcached=108.3%
[monitor] ['59%', '90%', '97%', '62%']  memcached=121.6%
[monitor] ['60%', '97%', '97%', '61%']  memcached=121.1%
[monitor] ['57%', '97%', '93%', '62%']  memcached=119.3%
[monitor] ['58%', '94%', '97%', '62%']  memcached=120.5%
[monitor] ['57%', '97%', '97%', '57%']  memcached=114.3%
[monitor] ['54%', '94%', '97%', '59%']  memcached=113.7%
[monitor] ['54%', '90%', '97%', '57%']  memcached=111.0%
[monitor] ['57%', '87%', '97%', '61%']  memcached=118.3%
[monitor] ['56%', '97%', '97%', '58%']  memcached=113.9%
[monitor] ['57%', '90%', '97%', '58%']  memcached=115.5%
[monitor] ['54%', '97%', '93%', '57%']  memcached=111.0%
[monitor] ['58%', '93%', '97%', '59%']  memcached=117.8%
[monitor] ['56%', '87%', '100%', '62%']  memcached=117.7%
[monitor] ['58%', '97%', '93%', '60%']  memcached=118.3%
[monitor] ['62%', '97%', '100%', '62%']  memcached=123.9%
[monitor] ['60%', '87%', '93%', '63%']  memcached=122.9%
[monitor] ['58%', '97%', '97%', '61%']  memcached=119.4%
[monitor] ['62%', '97%', '97%', '63%']  memcached=125.3%
[monitor] ['61%', '90%', '97%', '60%']  memcached=121.1%
[monitor] ['56%', '93%', '97%', '59%']  memcached=115.0%
[monitor] ['23%', '94%', '93%', '21%']  memcached=44.0%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [3, 1, 2]
[monitor] ['35%', '100%', '83%', '100%']  memcached=35.5%
[monitor] ['38%', '100%', '80%', '100%']  memcached=37.5%
[monitor] ['32%', '97%', '80%', '100%']  memcached=32.1%
[monitor] ['43%', '100%', '80%', '100%']  memcached=42.9%
[monitor] ['37%', '100%', '80%', '100%']  memcached=36.7%
[monitor] ['35%', '97%', '83%', '100%']  memcached=35.5%
[monitor] ['40%', '100%', '80%', '100%']  memcached=40.0%
[monitor] ['39%', '100%', '80%', '100%']  memcached=38.7%
[monitor] ['39%', '100%', '77%', '100%']  memcached=39.4%
[monitor] ['40%', '97%', '83%', '100%']  memcached=40.0%
[monitor] ['40%', '100%', '83%', '97%']  memcached=40.0%
[monitor] ['37%', '97%', '80%', '100%']  memcached=36.7%
[monitor] ['42%', '97%', '83%', '100%']  memcached=42.4%
[monitor] ['34%', '97%', '77%', '100%']  memcached=34.5%
[monitor] ['41%', '97%', '84%', '100%']  memcached=40.6%
[monitor] ['39%', '100%', '80%', '100%']  memcached=38.7%
[monitor] ['35%', '97%', '80%', '100%']  memcached=35.5%
[monitor] ['41%', '97%', '83%', '100%']  memcached=40.6%
[monitor] ['41%', '97%', '79%', '100%']  memcached=40.6%
[monitor] ['37%', '100%', '83%', '100%']  memcached=36.7%
[monitor] ['39%', '97%', '81%', '100%']  memcached=38.7%
[monitor] ['38%', '100%', '83%', '100%']  memcached=37.5%
[monitor] ['38%', '100%', '80%', '100%']  memcached=37.5%
[monitor] ['37%', '97%', '83%', '100%']  memcached=36.7%
[monitor] ['39%', '100%', '80%', '100%']  memcached=38.7%
[monitor] ['44%', '97%', '80%', '100%']  memcached=44.1%
[monitor] ['42%', '97%', '83%', '100%']  memcached=41.9%
[monitor] ['33%', '100%', '80%', '100%']  memcached=33.3%
[monitor] ['39%', '97%', '81%', '100%']  memcached=38.7%
[monitor] ['38%', '100%', '79%', '100%']  memcached=37.5%
[monitor] ['37%', '97%', '80%', '100%']  memcached=36.7%
[monitor] ['44%', '100%', '84%', '100%']  memcached=43.8%
[monitor] ['38%', '97%', '79%', '100%']  memcached=37.5%
[monitor] ['37%', '97%', '77%', '100%']  memcached=36.7%
[monitor] ['41%', '100%', '80%', '100%']  memcached=40.6%
[monitor] ['39%', '97%', '83%', '100%']  memcached=38.7%
[monitor] ['35%', '100%', '80%', '100%']  memcached=35.5%
[monitor] ['39%', '100%', '79%', '100%']  memcached=38.7%
[monitor] ['39%', '97%', '80%', '100%']  memcached=38.7%
[monitor] ['39%', '100%', '83%', '100%']  memcached=39.4%
[monitor] ['41%', '97%', '81%', '100%']  memcached=40.6%
[monitor] ['37%', '100%', '83%', '100%']  memcached=36.7%
[monitor] ['39%', '97%', '80%', '100%']  memcached=38.7%
[monitor] ['41%', '100%', '80%', '100%']  memcached=40.6%
[monitor] ['34%', '100%', '79%', '100%']  memcached=34.5%
[monitor] ['38%', '97%', '81%', '100%']  memcached=37.5%
[monitor] ['41%', '100%', '83%', '100%']  memcached=40.6%
[monitor] ['39%', '100%', '80%', '100%']  memcached=38.7%
[monitor] ['56%', '97%', '83%', '100%']  memcached=56.2%
[monitor] ['100%', '94%', '90%', '97%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '2', '3']
[streamcluster] cores updated to: [1]
[monitor] ['70%', '100%', '85%', '84%']  memcached=238.9%
[monitor] ['67%', '100%', '75%', '74%']  memcached=216.0%
[monitor] ['68%', '100%', '75%', '76%']  memcached=219.1%
[monitor] ['62%', '100%', '72%', '75%']  memcached=209.4%
[monitor] ['68%', '100%', '74%', '76%']  memcached=216.9%
[monitor] ['66%', '100%', '75%', '74%']  memcached=214.2%
[monitor] ['66%', '100%', '73%', '75%']  memcached=213.4%
[monitor] ['66%', '100%', '77%', '76%']  memcached=219.3%
[monitor] ['66%', '100%', '73%', '73%']  memcached=211.1%
[monitor] ['65%', '100%', '74%', '74%']  memcached=213.3%
[monitor] ['67%', '100%', '74%', '71%']  memcached=210.8%
[monitor] ['67%', '100%', '75%', '75%']  memcached=216.7%
[monitor] ['68%', '100%', '76%', '78%']  memcached=221.5%
[monitor] ['68%', '100%', '76%', '77%']  memcached=221.3%
[monitor] ['65%', '100%', '73%', '76%']  memcached=213.0%
[monitor] ['66%', '100%', '79%', '79%']  memcached=223.8%
[monitor] ['70%', '100%', '75%', '74%']  memcached=218.2%
[monitor] ['63%', '100%', '72%', '74%']  memcached=208.6%
[monitor] ['67%', '100%', '74%', '73%']  memcached=212.9%
[monitor] ['67%', '100%', '74%', '75%']  memcached=216.0%
[monitor] ['66%', '100%', '76%', '76%']  memcached=217.1%
[monitor] ['66%', '100%', '76%', '74%']  memcached=215.7%
[monitor] ['65%', '100%', '73%', '74%']  memcached=211.0%
[monitor] ['66%', '100%', '75%', '70%']  memcached=210.4%
[monitor] ['66%', '100%', '74%', '76%']  memcached=216.5%
[monitor] ['65%', '100%', '75%', '73%']  memcached=212.4%
[monitor] ['65%', '100%', '73%', '71%']  memcached=208.9%
[monitor] ['66%', '100%', '74%', '73%']  memcached=211.9%
[monitor] ['64%', '100%', '76%', '76%']  memcached=215.9%
[monitor] ['65%', '100%', '74%', '72%']  memcached=210.5%
[monitor] ['61%', '100%', '71%', '71%']  memcached=203.5%
[monitor] ['64%', '100%', '71%', '69%']  memcached=203.0%
[monitor] ['62%', '100%', '73%', '73%']  memcached=208.0%
[monitor] ['64%', '100%', '74%', '73%']  memcached=209.9%
[monitor] ['65%', '100%', '74%', '74%']  memcached=212.5%
[monitor] ['64%', '100%', '74%', '72%']  memcached=209.0%
[monitor] ['68%', '100%', '78%', '76%']  memcached=221.5%
[monitor] ['67%', '100%', '74%', '74%']  memcached=213.7%
[monitor] ['68%', '100%', '77%', '76%']  memcached=220.5%
[monitor] ['67%', '100%', '72%', '76%']  memcached=215.0%
[monitor] ['65%', '100%', '74%', '74%']  memcached=213.3%
[monitor] ['65%', '100%', '75%', '74%']  memcached=213.8%
[monitor] ['62%', '100%', '72%', '71%']  memcached=205.4%
[monitor] ['65%', '100%', '74%', '72%']  memcached=210.5%
[monitor] ['66%', '100%', '74%', '75%']  memcached=214.2%
[monitor] ['65%', '100%', '73%', '74%']  memcached=211.0%
[monitor] ['67%', '100%', '75%', '76%']  memcached=218.1%
[monitor] ['64%', '100%', '76%', '77%']  memcached=217.2%
[monitor] ['61%', '100%', '68%', '67%']  memcached=194.9%
[monitor] ['52%', '100%', '60%', '60%']  memcached=171.5%
[monitor] ['51%', '100%', '58%', '58%']  memcached=168.1%
[monitor] ['53%', '100%', '58%', '61%']  memcached=171.0%
[monitor] ['53%', '100%', '59%', '60%']  memcached=172.4%
[monitor] ['54%', '100%', '60%', '61%']  memcached=175.4%
[monitor] ['50%', '100%', '56%', '58%']  memcached=164.2%
[monitor] ['53%', '100%', '57%', '57%']  memcached=167.4%
[monitor] ['54%', '100%', '60%', '59%']  memcached=173.7%
